sex,age,state,category,product,price,quantity,purchase_date,total
female,39,netherland,gaming,fallout,99.99,1,2016-03-11,99.99
female,51,france,grocery,tea,10.00,7,2016-02-08,70
female,57,colombia,fashion,jewellery,135.80,5,2017-07-18,679
female,49,ireland,computing,scanners,170.00,10,2017-10-23,1700
male,28,ireland,computing,keyboards,40.00,5,2019-07-05,200
female,29,ireland,gaming,fallout,99.99,9,2016-08-15,899.91
male,63,france,gaming,uncharted,30.00,5,2019-05-22,150
female,26,america,fashion,wallet,17.35,3,2019-06-18,52.05
female,28,ireland,computing,scanners,170.00,2,2019-12-29,340
female,22,ireland,fashion,jewellery,135.80,3,2017-04-22,407.4
female,54,ireland,computing,scanners,170.00,10,2017-03-08,1700
female,44,netherland,health,perfume,90.00,2,2018-01-23,180
female,74,spain,appliances,freezers,120.00,4,2019-12-11,480
male,70,spain,health,perfume,90.00,7,2018-02-26,630
male,20,ireland,gaming,fifa,35.00,6,2016-02-26,210
female,40,netherland,grocery,noodles,13.00,8,2018-05-27,104
male,27,spain,grocery,water,3.00,9,2016-04-13,27
female,50,france,computing,mice,9.00,1,2019-07-11,9
female,42,ireland,gaming,fallout,99.99,8,2016-05-29,799.92
male,40,america,appliances,kettles,55.99,3,2016-10-30,167.97
female,42,netherland,fashion,swimwear,75.35,7,2016-03-09,527.45
male,62,nigeria,computing,mice,9.00,6,2019-03-09,54
male,66,america,gaming,battlefield,40.00,1,2016-06-29,40
female,57,spain,appliances,lighting,100.00,9,2017-08-31,900
female,36,netherland,appliances,kettles,55.99,2,2018-04-06,111.98
male,40,spain,computing,servers,250.00,3,2019-05-22,750
female,26,netherland,grocery,pasta,8.00,10,2017-12-10,80
male,40,netherland,computing,servers,250.00,3,2019-05-31,750
male,26,spain,gaming,cod,45.00,4,2017-06-02,180
male,59,ireland,gaming,fallout,99.99,9,2018-08-31,899.91
female,41,france,gaming,fifa,35.00,1,2016-04-17,35
male,36,america,gaming,fallout,99.99,3,2019-08-05,299.97
female,16,spain,grocery,noodles,13.00,4,2016-06-20,52
male,36,america,gaming,fallout,99.99,3,2017-06-16,299.97
female,64,colombia,grocery,tea,10.00,5,2016-12-13,50
female,17,france,appliances,dishwashers,90.00,3,2016-02-03,270
female,66,america,health,supplements,40.00,8,2018-09-01,320
female,25,spain,gaming,fifa,35.00,2,2017-08-29,70
female,19,america,fashion,wallet,17.35,9,2016-04-15,156.15
male,50,america,health,supplements,40.00,8,2017-04-04,320
female,26,france,fashion,jewellery,135.80,9,2019-03-15,1222.2
male,70,america,appliances,lighting,100.00,8,2019-08-04,800
female,17,france,computing,scanners,170.00,8,2019-08-20,1360
male,36,nigeria,health,vitamins,35.00,2,2016-09-22,70
male,77,france,fashion,shoes,75.99,9,2018-05-12,683.91
male,46,nigeria,health,supplements,40.00,10,2016-10-07,400
male,28,colombia,fashion,wallet,17.35,7,2017-06-04,121.45
female,40,france,health,vitamins,35.00,3,2016-01-22,105
male,41,colombia,computing,keyboards,40.00,2,2018-04-09,80
male,33,colombia,computing,scanners,170.00,10,2018-05-26,1700
male,26,spain,gaming,cod,45.00,6,2016-05-23,270
female,29,france,health,vitamins,35.00,2,2016-01-16,70
male,30,america,fashion,wallet,17.35,2,2018-11-04,34.7
male,70,spain,computing,printers,135.50,6,2016-08-21,813
male,71,france,gaming,cod,45.00,9,2017-04-17,405
male,59,colombia,grocery,rice,85.00,4,2018-09-24,340
male,47,america,fashion,jewellery,135.80,6,2016-07-10,814.8
female,51,spain,fashion,maternity,165.00,8,2017-12-04,1320
female,16,france,computing,servers,250.00,6,2019-11-20,1500
male,37,colombia,gaming,pes,35.00,4,2017-01-25,140
female,76,spain,gaming,uncharted,30.00,6,2018-10-31,180
female,45,france,gaming,battlefield,40.00,8,2017-02-13,320
male,51,colombia,fashion,swimwear,75.35,9,2016-06-02,678.15
female,26,nigeria,appliances,dishwashers,90.00,4,2018-12-26,360
female,39,nigeria,grocery,water,3.00,4,2019-03-10,12
male,33,ireland,fashion,maternity,165.00,4,2016-01-21,660
female,80,netherland,gaming,cod,45.00,3,2016-10-30,135
female,20,france,grocery,water,3.00,9,2016-02-03,27
male,76,colombia,appliances,lighting,100.00,8,2016-03-13,800
male,76,colombia,appliances,lighting,100.00,2,2018-09-04,200
male,56,spain,fashion,bag,65.99,4,2019-01-24,263.96
female,63,colombia,computing,scanners,170.00,10,2017-11-01,1700
male,38,ireland,health,condoms,12.50,6,2016-10-20,75
male,67,nigeria,appliances,kettles,55.99,5,2016-08-30,279.95
female,30,netherland,health,supplements,40.00,4,2018-09-14,160
female,63,france,health,vitamins,35.00,7,2017-10-02,245
female,43,netherland,health,perfume,90.00,1,2017-01-31,90
female,54,spain,gaming,cod,45.00,4,2016-01-21,180
male,37,colombia,health,drinks,7.00,2,2018-05-04,14
female,71,spain,gaming,fallout,99.99,10,2019-01-01,999.9
male,37,ireland,fashion,shoes,75.99,6,2017-01-12,455.94
male,55,ireland,appliances,lighting,100.00,5,2016-10-29,500
male,67,france,appliances,dishwashers,90.00,6,2016-04-14,540
male,60,netherland,computing,printers,135.50,2,2016-06-30,271
male,40,colombia,computing,scanners,170.00,1,2016-11-13,170
female,61,ireland,grocery,water,3.00,4,2019-03-04,12
female,59,colombia,gaming,cod,45.00,8,2019-10-04,360
male,80,america,gaming,gta,35.00,6,2019-10-14,210
male,75,nigeria,appliances,lighting,100.00,5,2016-10-22,500
male,63,spain,appliances,lighting,100.00,6,2018-11-24,600
female,77,nigeria,computing,scanners,170.00,5,2017-05-24,850
male,63,france,health,condoms,12.50,7,2019-09-08,87.5
female,24,netherland,appliances,kettles,55.99,9,2016-11-26,503.91
male,37,america,appliances,dishwashers,90.00,5,2016-03-11,450
female,27,netherland,fashion,wallet,17.35,2,2018-02-22,34.7
male,24,america,grocery,rice,85.00,3,2016-11-06,255
female,19,america,computing,printers,135.50,6,2019-10-26,813
male,17,colombia,fashion,swimwear,75.35,10,2018-07-25,753.5
female,65,france,fashion,shoes,75.99,6,2016-04-21,455.94
female,77,colombia,health,pastes,27.50,9,2016-05-27,247.5
female,49,netherland,gaming,pes,35.00,10,2017-08-17,350
male,55,ireland,appliances,kettles,55.99,1,2018-12-24,55.99
female,55,colombia,gaming,fallout,99.99,8,2017-11-10,799.92
male,49,netherland,grocery,noodles,13.00,5,2017-11-08,65
female,67,france,gaming,cod,45.00,9,2018-12-15,405
female,59,netherland,grocery,pasta,8.00,2,2016-10-17,16
male,34,colombia,grocery,noodles,13.00,4,2017-01-13,52
male,24,colombia,gaming,cod,45.00,10,2017-07-13,450
female,36,nigeria,computing,ups,140.35,4,2016-04-11,561.4
male,40,france,computing,monitors,95.00,9,2016-03-07,855
female,74,spain,gaming,cod,45.00,7,2018-07-18,315
male,74,france,appliances,lighting,100.00,3,2018-05-09,300
male,45,nigeria,fashion,maternity,165.00,1,2017-01-06,165
female,55,netherland,computing,mice,9.00,10,2017-08-12,90
male,79,colombia,fashion,bag,65.99,5,2018-07-04,329.95
female,23,nigeria,health,drinks,7.00,2,2018-11-16,14
male,48,ireland,health,condoms,12.50,5,2019-06-03,62.5
male,75,america,grocery,pasta,8.00,10,2017-10-30,80
male,31,netherland,fashion,bag,65.99,1,2017-01-17,65.99
male,36,america,fashion,bag,65.99,8,2018-10-16,527.92
male,24,america,appliances,dryers,56.99,8,2016-11-07,455.92
male,69,spain,grocery,juice,10.00,2,2018-07-16,20
male,39,colombia,gaming,fallout,99.99,5,2016-06-05,499.95
male,57,america,appliances,lighting,100.00,2,2019-12-28,200
male,76,netherland,grocery,juice,10.00,4,2019-02-14,40
male,52,nigeria,grocery,water,3.00,10,2018-12-13,30
male,46,nigeria,health,drinks,7.00,10,2019-10-03,70
female,68,america,gaming,gta,35.00,5,2019-05-01,175
female,40,america,grocery,rice,85.00,9,2019-06-19,765
female,60,spain,computing,mice,9.00,3,2019-12-15,27
female,20,netherland,grocery,coffee,12.50,5,2018-12-26,62.5
male,78,ireland,appliances,lighting,100.00,8,2016-05-14,800
male,26,spain,health,drinks,7.00,2,2016-11-27,14
male,79,spain,grocery,tea,10.00,6,2017-11-08,60
female,24,america,gaming,battlefield,40.00,7,2016-04-16,280
male,61,netherland,computing,printers,135.50,1,2019-04-10,135.5
male,54,netherland,gaming,fifa,35.00,7,2018-09-17,245
female,33,spain,grocery,rice,85.00,3,2018-10-22,255
male,38,nigeria,health,perfume,90.00,7,2016-01-19,630
male,26,colombia,health,drinks,7.00,4,2019-11-08,28
male,27,france,fashion,swimwear,75.35,1,2018-08-09,75.35
female,30,ireland,grocery,coffee,12.50,4,2018-03-13,50
female,25,ireland,grocery,coffee,12.50,5,2019-10-08,62.5
female,25,nigeria,health,pastes,27.50,2,2019-04-05,55
male,39,colombia,health,drinks,7.00,9,2017-11-06,63
female,29,ireland,health,condoms,12.50,2,2018-08-17,25
female,37,france,fashion,maternity,165.00,7,2019-08-22,1155
female,67,america,grocery,juice,10.00,7,2018-03-15,70
male,37,ireland,health,drinks,7.00,4,2018-08-15,28
female,70,spain,fashion,jewellery,135.80,5,2019-09-08,679
male,73,france,grocery,tea,10.00,9,2016-12-12,90
male,43,colombia,health,pastes,27.50,3,2019-01-26,82.5
male,62,netherland,grocery,noodles,13.00,10,2016-02-01,130
male,26,ireland,health,drinks,7.00,4,2018-04-07,28
male,33,netherland,fashion,jewellery,135.80,4,2018-10-13,543.2
female,16,ireland,appliances,dryers,56.99,6,2019-03-29,341.94
female,58,america,gaming,cod,45.00,8,2017-01-07,360
female,59,colombia,appliances,freezers,120.00,1,2019-03-04,120
male,39,america,grocery,juice,10.00,9,2019-02-18,90
female,58,colombia,gaming,battlefield,40.00,10,2017-06-03,400
male,75,netherland,appliances,dishwashers,90.00,4,2017-07-30,360
male,61,ireland,fashion,shoes,75.99,4,2018-07-07,303.96
female,42,ireland,gaming,gta,35.00,7,2018-04-17,245
male,36,netherland,health,pastes,27.50,5,2019-10-10,137.5
male,42,colombia,appliances,kettles,55.99,1,2016-09-16,55.99
female,55,nigeria,grocery,rice,85.00,1,2018-05-04,85
male,32,nigeria,fashion,swimwear,75.35,7,2016-10-03,527.45
male,48,america,appliances,freezers,120.00,10,2018-08-14,1200
male,39,spain,appliances,freezers,120.00,4,2017-12-25,480
male,77,america,health,perfume,90.00,5,2017-08-23,450
male,77,nigeria,grocery,pasta,8.00,4,2018-07-23,32
male,73,america,appliances,dryers,56.99,5,2019-02-27,284.95
male,79,netherland,computing,monitors,95.00,9,2017-03-31,855
male,55,netherland,health,condoms,12.50,4,2019-06-14,50
male,17,france,grocery,juice,10.00,8,2018-10-04,80
female,42,colombia,gaming,pes,35.00,5,2016-12-30,175
male,33,ireland,computing,printers,135.50,3,2016-11-05,406.5
male,51,america,gaming,gta,35.00,8,2017-07-13,280
male,80,america,fashion,maternity,165.00,7,2019-08-06,1155
male,65,colombia,appliances,lighting,100.00,7,2019-09-15,700
male,29,netherland,health,vitamins,35.00,8,2016-12-14,280
female,16,america,gaming,fallout,99.99,4,2017-06-16,399.96
male,58,colombia,grocery,rice,85.00,7,2018-02-09,595
female,25,france,health,condoms,12.50,8,2016-07-20,100
male,65,france,computing,scanners,170.00,5,2017-01-14,850
female,34,netherland,gaming,battlefield,40.00,8,2019-11-01,320
female,23,france,computing,scanners,170.00,5,2018-06-14,850
male,21,france,fashion,swimwear,75.35,6,2017-01-30,452.1
male,56,ireland,grocery,noodles,13.00,7,2016-05-12,91
female,79,france,health,drinks,7.00,9,2016-05-26,63
male,59,america,grocery,juice,10.00,3,2019-07-01,30
male,25,ireland,gaming,pes,35.00,6,2016-08-04,210
female,28,colombia,fashion,bag,65.99,5,2019-05-17,329.95
female,33,ireland,appliances,dryers,56.99,2,2019-01-20,113.98
female,32,spain,appliances,kettles,55.99,7,2019-07-20,391.93
female,32,america,grocery,coffee,12.50,9,2019-07-04,112.5
female,71,france,computing,monitors,95.00,2,2018-06-22,190
male,51,america,health,pastes,27.50,3,2019-12-09,82.5
male,43,nigeria,computing,scanners,170.00,10,2016-03-27,1700
female,16,spain,health,pastes,27.50,8,2017-04-21,220
male,59,america,grocery,juice,10.00,7,2018-01-07,70
male,47,spain,gaming,battlefield,40.00,3,2016-03-05,120
male,60,ireland,appliances,lighting,100.00,9,2017-02-19,900
female,55,spain,appliances,lighting,100.00,10,2016-08-14,1000
male,44,netherland,computing,mice,9.00,4,2017-05-14,36
male,79,netherland,grocery,tea,10.00,2,2016-12-10,20
female,36,ireland,fashion,jewellery,135.80,3,2017-12-17,407.4
female,55,netherland,grocery,noodles,13.00,9,2016-10-05,117
female,70,nigeria,grocery,tea,10.00,7,2019-06-27,70
male,63,france,computing,scanners,170.00,1,2018-05-31,170
male,32,colombia,grocery,rice,85.00,10,2016-12-05,850
male,43,spain,appliances,lighting,100.00,4,2018-09-21,400
male,28,ireland,gaming,pes,35.00,5,2016-12-22,175
female,48,netherland,grocery,juice,10.00,9,2018-10-16,90
female,79,ireland,health,perfume,90.00,2,2019-10-29,180
female,39,ireland,fashion,shoes,75.99,3,2016-08-24,227.97
female,66,america,computing,scanners,170.00,2,2018-10-05,340
female,41,ireland,gaming,battlefield,40.00,2,2016-02-05,80
male,73,ireland,computing,keyboards,40.00,1,2019-10-12,40
female,21,spain,health,pastes,27.50,7,2019-09-25,192.5
female,67,france,fashion,jewellery,135.80,8,2019-10-01,1086.4
male,23,america,computing,scanners,170.00,2,2018-12-08,340
female,46,nigeria,health,drinks,7.00,4,2016-12-27,28
male,44,spain,appliances,freezers,120.00,10,2016-02-28,1200
male,63,america,appliances,lighting,100.00,9,2019-04-23,900
female,27,nigeria,fashion,swimwear,75.35,2,2018-12-10,150.7
male,35,nigeria,computing,printers,135.50,10,2017-02-18,1355
male,80,nigeria,grocery,noodles,13.00,2,2019-01-21,26
male,35,netherland,fashion,shoes,75.99,9,2018-03-02,683.91
female,55,france,fashion,maternity,165.00,5,2019-03-14,825
male,62,ireland,computing,printers,135.50,2,2016-11-30,271
female,29,france,gaming,gta,35.00,5,2016-05-14,175
male,72,france,appliances,lighting,100.00,10,2019-04-24,1000
male,51,netherland,grocery,rice,85.00,7,2016-05-11,595
female,78,ireland,appliances,freezers,120.00,1,2018-12-17,120
female,20,spain,gaming,uncharted,30.00,1,2019-06-10,30
male,56,america,gaming,fifa,35.00,6,2017-07-13,210
female,43,netherland,health,vitamins,35.00,3,2018-05-14,105
male,71,america,gaming,gta,35.00,4,2019-08-18,140
female,50,spain,fashion,wallet,17.35,4,2018-02-23,69.4
female,45,netherland,grocery,tea,10.00,2,2017-08-26,20
female,20,colombia,health,pastes,27.50,3,2019-03-28,82.5
male,38,france,grocery,coffee,12.50,9,2019-12-10,112.5
male,60,america,appliances,kettles,55.99,5,2018-12-11,279.95
female,61,netherland,health,vitamins,35.00,10,2018-06-23,350
female,58,nigeria,appliances,freezers,120.00,10,2018-02-27,1200
male,46,netherland,fashion,swimwear,75.35,4,2017-02-03,301.4
male,37,france,gaming,battlefield,40.00,4,2018-05-15,160
male,43,france,appliances,freezers,120.00,4,2017-08-11,480
male,20,netherland,health,perfume,90.00,3,2019-12-28,270
male,19,ireland,health,vitamins,35.00,5,2016-05-04,175
male,79,ireland,appliances,lighting,100.00,3,2016-08-26,300
male,33,america,computing,scanners,170.00,3,2019-01-20,510
male,45,colombia,computing,ups,140.35,3,2017-12-24,421.05
male,55,netherland,appliances,kettles,55.99,8,2017-09-29,447.92
male,19,spain,gaming,pes,35.00,2,2019-11-08,70
male,37,ireland,health,vitamins,35.00,10,2017-09-18,350
female,80,america,fashion,jewellery,135.80,9,2016-12-27,1222.2
female,59,nigeria,appliances,lighting,100.00,8,2019-02-24,800
male,39,colombia,grocery,juice,10.00,3,2019-07-17,30
male,54,nigeria,appliances,kettles,55.99,2,2019-03-08,111.98
female,62,america,fashion,jewellery,135.80,5,2017-07-22,679
male,28,colombia,fashion,bag,65.99,9,2018-07-10,593.91
female,50,colombia,grocery,water,3.00,10,2018-09-03,30
female,22,netherland,health,perfume,90.00,5,2016-09-29,450
male,46,france,health,drinks,7.00,9,2016-01-11,63
male,32,netherland,health,pastes,27.50,2,2018-02-28,55
male,24,colombia,grocery,water,3.00,6,2019-02-21,18
female,33,colombia,appliances,dishwashers,90.00,7,2016-01-13,630
female,48,america,gaming,battlefield,40.00,7,2016-06-14,280
female,80,spain,fashion,jewellery,135.80,1,2019-07-14,135.8
male,79,colombia,computing,ups,140.35,8,2017-07-26,1122.8
female,43,nigeria,gaming,fallout,99.99,4,2019-11-14,399.96
male,56,france,computing,ups,140.35,1,2018-08-29,140.35
male,53,netherland,appliances,dryers,56.99,1,2017-08-08,56.99
male,68,nigeria,computing,monitors,95.00,2,2019-09-21,190
female,24,ireland,computing,scanners,170.00,3,2018-10-25,510
female,80,spain,fashion,wallet,17.35,9,2017-05-28,156.15
female,54,america,health,perfume,90.00,6,2016-01-27,540
female,39,colombia,gaming,uncharted,30.00,4,2017-11-30,120
female,80,france,fashion,swimwear,75.35,5,2019-04-12,376.75
male,25,france,health,supplements,40.00,7,2016-09-14,280
female,71,ireland,grocery,rice,85.00,6,2016-02-12,510
female,66,america,appliances,freezers,120.00,4,2018-07-06,480
female,32,america,computing,mice,9.00,4,2018-04-22,36
male,55,netherland,grocery,tea,10.00,1,2019-08-06,10
female,65,ireland,health,pastes,27.50,3,2018-08-28,82.5
male,35,nigeria,health,supplements,40.00,9,2017-07-13,360
male,23,america,appliances,dryers,56.99,9,2018-06-01,512.91
female,66,netherland,appliances,kettles,55.99,8,2016-06-05,447.92
female,59,ireland,gaming,fallout,99.99,9,2018-02-06,899.91
female,30,ireland,health,supplements,40.00,3,2018-01-30,120
female,48,netherland,fashion,jewellery,135.80,3,2019-10-21,407.4
female,75,colombia,appliances,lighting,100.00,9,2017-06-08,900
male,32,spain,grocery,juice,10.00,3,2019-03-12,30
male,59,america,grocery,rice,85.00,6,2017-08-04,510
female,25,america,gaming,fifa,35.00,10,2019-02-26,350
male,22,france,computing,mice,9.00,7,2017-06-13,63
female,44,ireland,fashion,shoes,75.99,4,2017-08-26,303.96
male,16,netherland,fashion,swimwear,75.35,9,2017-01-05,678.15
male,49,ireland,grocery,tea,10.00,9,2018-05-27,90
male,27,netherland,gaming,uncharted,30.00,2,2019-05-04,60
female,46,spain,fashion,bag,65.99,5,2018-01-02,329.95
male,62,spain,computing,printers,135.50,4,2018-12-30,542
female,30,ireland,appliances,lighting,100.00,9,2018-03-12,900
male,18,colombia,grocery,rice,85.00,3,2017-05-29,255
male,46,america,fashion,wallet,17.35,9,2017-05-28,156.15
female,65,nigeria,grocery,noodles,13.00,9,2016-06-02,117
female,25,nigeria,appliances,kettles,55.99,5,2018-11-28,279.95
female,52,america,computing,ups,140.35,8,2016-07-10,1122.8
male,44,colombia,appliances,dishwashers,90.00,10,2016-01-26,900
female,77,france,appliances,freezers,120.00,8,2016-10-15,960
female,80,spain,health,drinks,7.00,1,2016-06-06,7
male,53,colombia,fashion,bag,65.99,9,2019-12-07,593.91
female,50,colombia,gaming,pes,35.00,3,2016-06-25,105
male,37,america,gaming,cod,45.00,9,2017-01-16,405
female,75,ireland,grocery,juice,10.00,6,2019-04-29,60
male,52,netherland,appliances,lighting,100.00,8,2016-08-31,800
male,71,spain,appliances,dishwashers,90.00,6,2019-08-01,540
male,19,france,appliances,dishwashers,90.00,9,2017-07-09,810
female,34,spain,health,vitamins,35.00,9,2017-09-21,315
female,62,nigeria,appliances,lighting,100.00,8,2017-04-04,800
female,44,spain,health,vitamins,35.00,1,2016-11-06,35
male,47,ireland,grocery,noodles,13.00,3,2017-07-18,39
male,59,nigeria,gaming,pes,35.00,1,2017-07-01,35
female,78,america,computing,monitors,95.00,9,2018-11-24,855
male,25,america,fashion,wallet,17.35,2,2018-04-18,34.7
female,65,france,grocery,noodles,13.00,8,2016-02-06,104
male,36,france,computing,printers,135.50,6,2017-05-22,813
female,76,colombia,health,pastes,27.50,2,2019-04-02,55
male,34,ireland,computing,ups,140.35,4,2016-04-24,561.4
female,70,colombia,fashion,shoes,75.99,4,2016-02-05,303.96
